Color,BT_Score,iteration
Amarillo,0.35354115645899753,33
Azul,0.18238223547394927,33
Rojo,0.07375664853622052,33
Verde,-0.08264774391798999,33
Morado,-0.5270322965511773,33
Amarillo,0.3556998404346576,34
Azul,0.18922105311080956,34
Rojo,0.08356433870515949,34
Verde,-0.09191420565926917,34
Morado,-0.5365710265913575,34
Amarillo,0.34656371712703726,35
Azul,0.2075750338358877,35
Rojo,0.11597538404851811,35
Verde,-0.111968007800824,35
Morado,-0.5581461272106191,35
Amarillo,0.34955980953847415,36
Azul,0.21403625886719993,36
Rojo,0.12470888806281585,36
Verde,-0.0974845475363251,36
Morado,-0.5908204089321648,36
Amarillo,0.35229253248863557,37
Azul,0.22013558521147436,37
Rojo,0.10047046951897431,37
Verde,-0.05109573196822948,37
Morado,-0.6218028552508548,37
Amarillo,0.3424493064202748,38
Azul,0.21397709600623635,38
Rojo,0.0975800151905197,38
Verde,-0.04987741935078515,38
Morado,-0.6041289982662457,38
Amarillo,0.3555966955324967,39
Azul,0.2299476023632531,39
Rojo,0.06469402314162868,39
Verde,-0.027839377793166246,39
Morado,-0.6223989432442123,39
Amarillo,0.35740206431992466,40
Azul,0.2347145982386512,40
Rojo,0.0633094065870367,40
Verde,-0.02701150355788228,40
Morado,-0.6284145655877302,40
Amarillo,0.36855550058549785,41
Azul,0.23866785157884807,41
Rojo,0.07129154880101193,41
Verde,-0.06587187260382057,41
Morado,-0.6126430283615373,41
Amarillo,0.38996139398680074,42
Azul,0.25280443302589767,42
Rojo,0.05055649553523,42
Verde,-0.07403254620190872,42
Morado,-0.6192897763460198,42
Amarillo,0.39088675672261874,43
Azul,0.24727306479908778,43
Rojo,0.06834235709066082,43
Verde,-0.08158338790714369,43
Morado,-0.6249187907052237,43
Amarillo,0.3826281742666081,44
Azul,0.25155726410295887,44
Rojo,0.07643935740668881,44
Verde,-0.070238325304609,44
Morado,-0.6403864704716468,44
Amarillo,0.39385006538525424,45
Azul,0.25609468922275685,45
Rojo,0.07541391136743483,45
Verde,-0.05935976821773859,45
Morado,-0.6659988977577074,45
Amarillo,0.4214555353786009,46
Azul,0.25027579734238475,46
Rojo,0.07340498175207898,46
Verde,-0.09378445521548666,46
Morado,-0.651351859257578,46
Amarillo,0.4479527590374381,47
Azul,0.23591495870856766,47
Rojo,0.0628450003283144,47
Verde,-0.10951514542564418,47
Morado,-0.637197572648676,47
Amarillo,0.45673458181371585,48
Azul,0.24846872132006617,48
Rojo,0.06167598268825815,48
Verde,-0.12431082541378344,48
Morado,-0.6425684604082568,48
Amarillo,0.47433783173319294,49
Azul,0.24408184916645756,49
Rojo,0.07733106036411677,49
Verde,-0.13851917048885823,49
Morado,-0.657231570774909,49
