Color,BT_Score,iteration
blue,0.28318340806710296,14
purple,-0.3336781980798733,14
yellow,-0.6581936826672603,14
green,0.42814846745587687,15
red,0.34703195851890456,15
blue,0.29348575275827926,15
purple,-0.42235987261280883,15
yellow,-0.6463063061202732,15
green,0.3984201378612866,16
red,0.32287438718832817,16
blue,0.2731869712899737,16
purple,-0.39375955093792214,16
yellow,-0.6007219454016735,16
red,0.39985359510482965,17
blue,0.2813961959145743,17
green,0.2813947135038859,17
purple,-0.37152494739412134,17
yellow,-0.5911195571291827,17
red,0.4273094544129705,18
blue,0.31398312618721036,18
green,0.31387749914672725,18
purple,-0.4218439430572971,18
yellow,-0.6333261366895684,18
blue,0.3832854909558776,19
red,0.34034867604358965,19
green,0.29767553314178485,19
purple,-0.37738212002394533,19
yellow,-0.6439275801173139,19
blue,0.36325340325269906,20
red,0.32245306965722165,20
green,0.28215401178828614,20
purple,-0.35812994578814994,20
yellow,-0.6097305389100569,20
blue,0.3642449269022876,21
red,0.3062811569915169,21
green,0.26786834957952976,21
purple,-0.3599120986104438,21
yellow,-0.578482334862862,21
blue,0.3630064271265141,22
red,0.2714137715233278,22
green,0.19888462334231605,22
purple,-0.36068243976933445,22
yellow,-0.4726223822228022,22
blue,0.34662742467695296,23
red,0.259248605217266,23
green,0.19004709887055782,23
purple,-0.3446836362626229,23
yellow,-0.4512394925021894,23
blue,0.3318357459404808,24
red,0.24823764075640753,24
green,0.18193676401069325,24
purple,-0.3130810847982346,24
yellow,-0.4489290659093399,24
blue,0.2999962126069562,25
red,0.17305586012444962,25
green,0.1576021559647458,25
purple,-0.25119139763882714,25
yellow,-0.37946283105730316,25
blue,0.2887741768896248,26
red,0.1818653719849479,26
green,0.15156514170389102,26
purple,-0.2416728715157319,26
yellow,-0.3805318190627318,26
blue,0.3231162831572263,27
red,0.2047779220514485,27
green,0.11693771913645179,27
purple,-0.2925834092497439,27
yellow,-0.3522485150953756,27
blue,0.3254911018071809,28
red,0.19943619769775012,28
green,0.09904096802131335,28
purple,-0.2832019840574347,28
yellow,-0.34076628346881677,28
blue,0.3143630820089598,29
red,0.19051202156222047,29
green,0.09520147901761788,29
purple,-0.2723492399542877,29
yellow,-0.32772734263453174,29
blue,0.35926184417498064,30
red,0.19835509512596872,30
green,0.10570854443246702,30
purple,-0.30464248761618506,30
yellow,-0.3586829961172313,30
blue,0.3878476244087352,31
red,0.19236811974977996,31
green,0.10250592427962602,31
purple,-0.3085447009072624,31
yellow,-0.3741769675308859,31
blue,0.37564052694146,32
red,0.19892102729769334,32
green,0.09938312750554701,32
purple,-0.2988313649530383,32
yellow,-0.37511331679164783,32
blue,0.36415601902460537,33
red,0.18085926157321808,33
green,0.12052603612526269,33
purple,-0.2896417762462633,33
yellow,-0.37589954047685836,33
blue,0.37743252087398815,34
red,0.15206820233159135,34
green,0.12864332747537333,34
purple,-0.2931895452032123,34
yellow,-0.36495450547771924,34
blue,0.3661566191070662,35
red,0.1362209094366449,35
green,0.12485729991156802,35
purple,-0.2614788937142549,35
yellow,-0.3657559347410455,35
blue,0.3556854574157171,36
red,0.1322481658426824,36
green,0.1214982051210427,36
purple,-0.2540414717922559,36
yellow,-0.3553903565871863,36
blue,0.35741641866631113,37
red,0.13974842240155283,37
green,0.12898530643889927,37
purple,-0.2801642777481348,37
yellow,-0.34598586975864265,37
blue,0.3483488355109685,38
red,0.15732393555418156,38
green,0.13633413790390136,38
purple,-0.2942355735590638,38
yellow,-0.3477713354099734,38
blue,0.3612769305429495,39
red,0.17434636304690088,39
green,0.14354677990975517,39
purple,-0.30811503008414576,39
yellow,-0.3710550434154598,39
blue,0.3626447132093702,40
red,0.18015938194024272,40
green,0.14008136116606096,40
purple,-0.3107262400170825,40
yellow,-0.3721592162986198,40
blue,0.3641298440079126,41
red,0.1858086397388945,41
green,0.1466396727776882,41
purple,-0.3332707036755167,41
yellow,-0.3633074528489999,41
blue,0.36558714164120687,42
red,0.19123336839999894,42
green,0.15292996527556113,42
purple,-0.35487403519957894,42
yellow,-0.3548764401171809,42
blue,0.3764004279534987,43
red,0.1869023336349258,43
green,0.1494679175120126,43
purple,-0.3468034073091246,43
yellow,-0.3659672717913125,43
blue,0.35890599903544995,44
red,0.2011348692853403,44
green,0.164771784636649,44
purple,-0.3577086122439965,44
yellow,-0.3671040407134143,44
blue,0.35039041197770615,45
red,0.18768365423419198,45
green,0.16978894584114812,45
yellow,-0.34935395903067956,45
purple,-0.3585090530223738,45
blue,0.34266255095328546,46
red,0.1923617565469513,46
green,0.16609113688217292,46
yellow,-0.3416090255210733,46
purple,-0.3595064188613435,46
blue,0.3442315378958085,47
red,0.1969830278636735,47
green,0.1626732112994418,47
yellow,-0.33441071120945765,47
purple,-0.36947706584944484,47
blue,0.3367552540022416,48
red,0.19273849809960808,48
green,0.15917074687944677,48
yellow,-0.32719149256028146,48
purple,-0.3614730064210221,48
blue,0.3299699326782175,49
red,0.18892250825548018,49
green,0.17244632720988307,49
yellow,-0.328849341977417,49
purple,-0.36248942616615665,49
